GeneID	adipose.tissue	adrenal.gland	appendix	urinary.bladder	bone.marrow	colon	duodenum	endometrium	esophagus	fallopian.tube	gall.bladder	heart	kidney	liver	lung	lymph.node	ovary	pancreas	placenta	prostate	rectum	salivary.gland	small.intestine	smooth.muscle	spleen	stomach	testis	thyroid	tonsil
ENSG00000001629	0.206744899	0.443922932	0.235300307	0.206665072	4.361603649	0.258946488	0.842034182	0.763348037	0.2789769	0.687671057	0.185590835	0.133965339	1.022688417	0.102049395	0.527610031	0.119199294	0.210571672	2.244685606	0.667202753	0.846460554	0.376703152	0.574989079	0.865382456	0.294185362	0.11115288	0.498939868	1.159378219	0.199474424	0.333253741
ENSG00000001630	0.500470862	8.81765997	0.709965236	1.360853946	11.30920097	1.990632599	2.403133743	2.987530393	0.220824448	1.897127912	0.364364702	0.435900946	1.199760796	9.641529915	2.55633611	0.144639937	0.367756536	19.01561696	1.084648618	0.324439011	1.137325716	1.072121257	2.169841357	0.705476613	0.959647988	1.237254775	8.042237274	1.773179749	1.854232376
ENSG00000002330	6.859201492	3.211096199	4.029633123	0.71338101	2.935425909	3.587436339	1.084149998	1.15312639	2.73150323	12.02414121	4.291481744	3.715694092	4.712789537	4.82211816	4.365730768	1.725761226	0.654103966	2.263192289	2.653265978	0.592029075	1.487071369	4.003062376	4.505698392	0.492482486	0.115898053	3.539832859	2.588183983	6.412590711	3.681714744
ENSG00000002549	248.1943372	115.4028229	99.91105443	98.7339257	49.09852191	44.63632069	167.1580705	75.09267409	135.5371053	115.5770437	133.6927689	47.62464852	125.9932685	153.1141726	209.6954322	163.6873362	173.7417954	67.90059354	45.61653381	22.54922444	60.98099348	67.78787919	108.4534522	59.26224311	171.7993634	54.38806091	160.519193	70.87519768	131.1550934
ENSG00000002586	41.66541633	7.923004655	91.5604072	31.75099533	21.73271028	75.85632844	19.43408076	91.13668802	58.75040854	205.888682	36.58501776	22.8700766	2.486336136	27.58410075	20.53334119	89.5309312	93.50838259	151.5007103	23.80152058	40.01947105	92.5396226	24.25328167	119.4975065	48.9129566	15.57691171	42.4925065	200.6808327	7.60878899	30.98629776
ENSG00000002587	0	0.130757672	0.036513481	0	0	0	0	0	0.831972916	0	0	0	6.733736147	21.20656829	0	0	0	0	0	1.011881232	0	0.031062559	0	0	0	0.017348453	0.065792107	0	0.101817224
ENSG00000002726	11.85359805	0.781674016	1.971794445	1.804798764	0.761004737	9.711234261	17.02092772	8.072719237	0.379992942	0.122254941	1.110497425	0.125415192	129.2324544	1.288525782	0.838021055	0.307805976	2.101816714	1.512921349	99.55237529	1.27290809	6.0895874	0.438329376	25.42655716	0.339850322	0.614520458	1.495011943	0.542844018	0.057220066	0.697192515
ENSG00000002746	0.000767218	0.034466476	0	0	0.067167558	0	0	0	0.004363606	0	0	0.086553113	0.069915934	0.017960142	0.001915759	0.008949872	0	0	0.015809053	0	0	0	0.009051253	0	0	0	0	0.098215304	0.058234282
ENSG00000002822	1.677868794	0.654517942	2.057093458	1.985680996	3.914876597	2.983540724	2.006390208	2.972445097	4.253495884	4.221253345	1.305560726	0.303417698	0.967408804	0.78271652	9.356173103	1.037662224	3.82388797	0.925959384	3.733966649	1.698015101	1.541778176	1.279346752	4.909202992	1.503550481	0.834903452	0.750752123	2.877206259	1.069467708	3.009376086
ENSG00000002834	82.41497745	88.595821	162.9509228	128.9782896	377.5884011	167.3618275	137.1869111	147.771701	135.5505527	171.851955	155.649643	19.75431126	91.62736045	163.2418509	178.0137958	216.0710264	117.1505345	88.07430558	104.837687	42.75735755	98.59822148	63.60521247	404.4932799	311.7849731	215.781882	250.7302046	57.07105241	40.9537472	189.5254495
ENSG00000002919	0.522258096	0.648959206	0.274779763	0.040139477	2.770057241	0.081641994	0.520383736	0.137805777	0.544619721	0.061756699	0.435795832	0	0.141899401	1.283668285	0.507761536	0.87620711	1.187480943	0	0.252860961	0.044324698	0.664831665	0.154085456	2.221747003	0.249317598	0.283549065	0.677440016	1.424536912	0.939084891	1.130738403
ENSG00000002933	0	0	0	0	0.028729199	0	0	0	0	0	0	0	0	0.054601853	11.55255798	0	0	0	6.598990544	0	0	0	0.079304411	0.104620589	0	0.029380855	0	0.207374401	0
ENSG00000003056	6.106300889	4.867946795	10.46174045	51.62977109	44.81494918	7.39321367	5.87110193	6.879055126	4.529998614	5.265887126	6.194262317	1.549983076	4.015250566	4.608024621	9.291347762	12.82752131	9.37793611	6.893489391	3.328364621	2.839605446	5.527906858	2.609123681	9.421904523	3.70266374	14.92495025	4.741163555	22.29180527	6.991147863	10.44208647
ENSG00000003096	0.061361579	0	0	0.049130178	0	0	0.063007955	0.143793356	0.069456201	0.213524161	0.025996262	0	0.045170985	0.002290249	0.020100973	0	0.000186565	0	0	0	0	0	0.036442089	0.02257288	0	0.042202517	0.023853785	0.046503647	0.043739936
ENSG00000003147	0.040053976	0.393199471	0.610736344	0.409121427	2.404327916	0.275519656	2.417852815	0.375431274	0.525723479	0.597778057	0.654598221	1.045974442	0.746695446	0.147185128	0.129428909	0.051218123	0.36777098	7.509836968	0.04280609	3.413510635	0.337895511	2.276162995	14.99187462	0.540968289	0.012443143	0.588151752	0.695682916	0.143075889	0.040332979
ENSG00000003249	0	0.435596409	0	0.693191989	0.068976088	0	0	0	0.068182287	0.71004617	0.208786348	0.058946119	0	0.05666479	0.809600261	0.460933701	0.507665798	0	0	0	0.248772005	0	0	0	0	0	0	0	13.03757139
ENSG00000003393	0.062939565	0.023653578	0.007276785	0.056717974	0.386984625	0.088704732	0.156326869	0.045705235	0.018018006	0.201133566	0.023606313	0.305217729	0.047927175	0.138705499	0.112540202	0.033182575	0.095402921	0.036784534	0.365130655	0.079584236	0.014897707	0.006786687	0.284780736	0.013487107	0.00145307	0.077728146	0.197500888	0.133439908	0.068769137
ENSG00000003400	2.806200485	0.579359206	0.178067421	0.619628467	0.65359029	0.548717586	4.153153879	0.758661967	0.473662019	0.579882584	1.19640013	0.299705135	0.243009053	0.555433681	1.365170485	1.359249161	1.239163303	0.426428993	0.581631039	0.041621665	2.053124856	0.164742628	4.443391019	0.215467475	1.601128318	0.528180692	0.275333957	0.115069142	1.186236518
ENSG00000003402	0.011838729	0	0	0.031440038	0	0.002092887	0.462679811	0.010508994	0.045934583	0.993348819	0.056418651	0.042953236	0	0.002479602	0.06728785	0.038432974	0.031773529	0	0.088784355	0	0.022685329	0.060225783	0	0.028226832	0	0.078359554	0.023230953	0	0.060032567
ENSG00000003436	0.745670169	0.273837207	0.03016994	0.424717179	0.669480963	0.296464583	1.240688614	0.208578279	1.493190288	0.513057426	0.863010304	0	1.149591587	0.912549593	1.124634355	0.727891359	1.847882704	0	8.853267303	0.111124088	0.677977495	0.161510236	1.586623758	0.678085814	1.063444968	0.349858764	0.549688177	0.018440472	0.165150726
ENSG00000003509	0.81772272	0.58671295	0.154896816	0.465451288	0.041490507	0.476731746	2.252740984	0.341203702	1.76383811	1.234718335	0.661655788	4.437467327	1.74440209	0.945502606	2.131815429	0.496168048	0.240211751	1.596201424	0.183584391	1.47404033	1.180155387	0.537306193	1.714534098	0.459409118	0.603568928	0.300313579	5.425920857	2.50342974	3.366790468
ENSG00000003756	0.698210691	1.39165259	1.870501868	0.849612392	1.66758592	0.291833482	3.085014097	1.610916957	0.662369466	1.835359668	0.550757534	0.006195432	0.112444466	0.349080054	0.662284675	1.738726825	2.04158322	2.393364297	1.34062352	1.044804504	1.159730313	0.168546157	2.742966193	0.711200064	0.816895903	0.534011035	2.658445089	1.123356838	1.656808334
ENSG00000003987	0.033415885	0.037973112	0.017449037	0	0.051463834	0.001784765	0.005011766	0	0	0.014371796	0	0	0.012089689	0.007209783	0.010587855	0	0	0	0	0	0	0	0	0.06891239	0	0.016956368	0	0.009459227	0
ENSG00000003989	0.008627601	0	0	0	0.046221131	0	0.066044732	0	0.049508909	0.11680779	0	0.043489821	0	0.342573408	0.096304014	0	0	0.091435519	0.450653019	0	0.04569278	0.282749242	0	0	0	0.011058684	0.273564833	0.111125792	0.093618509
ENSG00000004059	7.250220583	13.08734786	38.88786568	20.28124229	20.14945466	16.70901363	28.23789314	22.56054053	5.727421637	54.80632796	11.95598134	4.238779141	19.66570667	17.75414796	60.03167682	16.88201091	31.13363855	16.3346488	6.518057665	14.48892097	13.24840494	8.15061025	34.83651514	8.591717034	11.04399279	23.97060191	15.20551092	20.25613894	21.58146739
ENSG00000004139	0.181924	2.098191032	4.699184511	0.631912792	4.041717494	0.882416223	0.751189106	4.076881288	2.363493961	0.895166175	2.914276022	1.258554171	0.056043057	0.098613166	1.575511655	1.022237172	1.189373171	1.330605511	0.496996962	2.733543177	1.58496776	0.237483602	0.896721519	3.052438867	0.265247515	0.742553999	2.505886115	0.140033734	0.525927209
ENSG00000004142	1.856051673	7.292945148	2.040583971	4.045637651	0.957626415	3.666720794	5.116762427	4.160973785	1.838157662	3.118199507	1.739084235	24.89178515	13.71442321	10.80313112	5.798456081	2.533771962	6.809129262	6.648650974	1.261713964	3.604025924	3.743997077	3.586132409	6.3034463	1.816909403	1.225527605	1.780800585	5.641182967	20.42210485	4.29529309
ENSG00000004399	0.676903088	0.366946026	0.232067199	0.185593004	0.03594584	0.199507846	0.350350054	0.427684169	0.111989272	0.515435792	0.543290058	0.490899714	0.294518185	1.863569354	0.302521097	0.394862616	0.137107032	0.196308391	0.671989637	0.173983945	0.233043798	0.268264237	1.139452503	0.234661476	0.162538338	0.079864241	1.103183331	0.943134459	0.276124528
ENSG00000004455	52.63709305	113.3298778	34.95023854	55.01953263	216.5845898	62.10862625	195.4331176	55.46895168	38.90208317	111.4926088	40.57833512	220.1564892	453.9534381	296.4669672	63.19276512	79.61144656	66.58184415	80.95798572	79.29448104	39.44465432	97.63545366	102.859333	178.0240054	46.33950921	51.05029768	95.14108209	124.289376	469.1690224	111.2205051
ENSG00000004468	0.61296829	3.306752773	8.751747478	3.610523303	2.917665744	2.573039903	9.45894017	1.614287076	5.426932674	4.548451857	3.724826861	0.880205297	1.252017792	0.613363819	36.25186554	5.839197521	2.200761422	0.527878128	0.531196038	13.18539531	1.419407687	3.256817279	11.01965092	0.169594019	11.5690782	2.217567102	0.399802485	0.524502056	15.1082505
ENSG00000004478	14.466867	30.10055264	41.52479752	39.92227543	55.7961764	43.03713346	55.52446944	95.08229515	31.14716369	99.33719103	37.80075489	9.745112607	52.98772128	40.84194649	96.92241313	21.04570561	54.50192307	30.21841253	32.03461502	80.64593144	39.60754802	33.56827001	51.94684041	26.4055483	20.46392519	32.48697614	140.2702784	43.97266703	28.30974726
ENSG00000004487	1.064996431	2.519728472	1.864941381	2.465054519	13.64565823	38.45296062	4.013451812	5.786976038	11.9024604	8.361226609	110.3190348	0.973141672	8.560549733	21.68782021	4.783257137	3.943279524	7.767231816	12.36746617	3.297373251	3.373294911	1.251238244	1.522748305	11.46352658	1.570146917	1.715347627	1.413158002	11.18719153	3.237496945	4.100376859
ENSG00000004534	0.087719695	0.622068824	0.96058841	1.447591961	14.59218963	0.56944022	0.900910469	0.772238733	0.456862212	1.258294177	3.580021989	0.108970345	0.213624231	0.399184226	1.887867438	1.048662933	1.715715685	6.542612682	0.207045056	0.49316274	0.486431689	0.585621948	2.460265802	0.286172531	1.515280087	3.446012712	0.834833496	0.637109924	1.492984914
ENSG00000004660	0.018419026	0.715525064	5.666651873	0	0	1.26879827	0.150521873	0.297902485	0.090886107	0.269586635	0.03391642	0	0.084288945	0.04188241	0.068267907	0.1111379	0	0.225919084	0.277175369	0.080817519	2.126457171	1.72787153	0.089339503	0.864936036	0.573683747	0.042238161	3.841267003	0.091342656	0.148546147
ENSG00000004700	7.79112433	10.44880141	8.986205113	12.06035846	4.201884097	7.19228562	9.085540565	24.46706508	7.756808134	21.4450107	14.56157793	4.508098972	6.622958794	3.637424954	26.03334481	33.51540314	18.7619389	6.710548328	8.488575856	7.61417704	7.025055796	5.966193721	11.09792134	14.44762467	15.89809288	5.51616634	10.82426913	6.048627479	26.26475795
ENSG00000004766	5.468391793	1.228596349	0.301034432	1.610243544	1.995966069	1.070019051	2.828024273	1.807828205	1.908416552	2.17816765	1.929068227	0.609613705	2.413575202	0.624697976	1.590097356	1.790990216	0.899732399	1.278961862	1.405468521	1.527607674	0.970775882	2.972950065	2.161087429	0.822500737	3.280166847	0.936852085	3.354337948	1.11044469	1.506706527
ENSG00000004776	510.3872307	302.2330805	1068.587966	291.0566035	3.83969055	830.2020998	702.3321178	1058.538379	768.5321601	697.8772487	628.5600773	1240.407121	54.4382658	21.38827462	136.3123369	269.2834456	124.1676643	194.6953088	81.63363862	182.3649022	700.4720701	48.72527233	166.8086785	1011.231522	30.35999189	827.3994909	116.9735434	7.431455414	79.89322622
ENSG00000004779	11.59735524	144.8629629	17.8961685	83.39454267	5.269119579	84.21577509	117.1018342	47.48818856	26.14027343	102.9070492	59.4582171	571.9500161	214.1072263	75.74695341	82.18403086	4.017998796	17.72049168	163.2714609	36.42670415	36.29495884	30.26060217	46.99970966	184.9035632	27.1475528	60.53917328	48.99677593	44.36666889	102.8308163	52.1176636
ENSG00000004799	2.630655576	5.172287562	0.401134657	0.13917962	0.097506145	0.186639559	0.833099448	0.074916144	0.025337584	0.283348831	0.546694086	0.096922856	0.411231708	0.843075405	0.03936007	0	0	0.844304897	0.299017376	0.085273421	1.244219937	0.252077973	4.799006483	0.021101136	0.032100477	0.447676133	0.155680134	2.441026559	0.017085957
ENSG00000004838	0.038878881	0.016260459	0	0	0	0	0	0.065120331	0	10.74836719	0	0.13315826	0.077851083	0	0.246012166	0	0.026671738	0.079397422	0	0.027036227	0.280426371	0	0.567944569	0	0.065124116	0.024152641	2.315117417	0	0.081204221
ENSG00000004846	0.023001899	0.042655188	0.665481342	0	0	0.235605737	0.596974553	0	0.445615123	0	0.163188407	0	0.054456962	0.101401729	0.018308041	0	0.21230501	0.863886969	0	0.027132208	0.61132157	0.004852477	0	0.636856528	0	0.464976211	0	0.06498727	0.020470282
ENSG00000004848	0	0.036901897	0	0	0	0.079236291	0	0	0.011978008	0	0	0	0	0	0	0	0	0	0	0	0	1.273270827	0.247046155	0	0	0.020606061	1.440072734	0	0
ENSG00000004864	3.905634413	22.65647938	2.266328267	5.107430597	2.829921593	8.778468702	28.52659352	5.698871494	4.460400763	20.1396803	10.57476564	23.80394042	64.19165858	113.6744023	10.38826075	8.153890971	10.46705012	37.72237237	14.21852494	12.03361698	8.860433166	21.81743122	25.64077093	1.513852692	7.078657093	9.025956385	36.75691531	77.31521774	5.93006121
ENSG00000004866	0.096700784	0.587986827	0.025401106	0.20279462	0	0.071777131	0.38812384	0.176722629	0.006777905	0.032077923	0	0	0.05207782	0.229156873	0.134120217	0	0	0.83390114	0.682204945	0.100255118	0.034245741	2.148325535	0.087127333	0	0	0.087540434	0.105665984	0.009082982	0.054951697
ENSG00000004897	2.151144584	0.230953879	0.168362365	0.300506632	0.528049909	0.319447195	0.442228048	0.585213167	0.824116008	0.95127714	0.268258823	0.084405794	1.904560278	0.480274224	1.164737869	0.458594547	2.358350731	0.283064721	0.429995396	0.195603918	0.693030864	0.278423184	0.575112492	0.295391375	0.357534364	0.121267313	6.943672702	0.432241608	0.742763359
ENSG00000004939	122.4617594	268.637473	92.50471541	90.79362299	13.2075471	48.72783079	30.4514349	23.33085348	22.11077497	68.69552378	62.91927632	6.236519888	26.32013807	18.90105675	46.09849352	81.31568756	86.27978556	68.27215458	230.5797444	44.55097883	227.8250564	222.3667004	10.56135703	5.566464556	153.2920134	38.99964737	5.687370548	23.69163321	25.66532938
ENSG00000004961	1.334093347	1.880242278	9.002256	3.783572052	3.2624649	4.11735783	3.512383631	1.258017337	1.610666174	3.947163978	0.228150101	14.20165635	4.681161122	2.110402115	6.389646123	2.047762527	3.411353538	3.067107601	1.999732986	1.173548441	1.098815003	2.807198833	13.13398207	1.197734249	2.682904236	15.34984163	3.793399875	11.00984633	1.803770277
ENSG00000004975	0.173170736	0.509875012	0.208988313	0.504013386	1.557773648	0.794425298	1.25747352	3.26195438	1.001378055	1.904078282	1.403315153	0.279200435	0.324432744	0.702837696	0.934252566	0.846493166	3.435186936	0.614296836	1.009045465	1.369372206	1.558604118	0.689459505	2.673552691	1.36606502	0.403369088	0.935770035	1.20161886	0.407612267	0.861892651
ENSG00000005007	5.693702003	12.14265466	6.457043532	11.84458163	16.68683231	9.478564272	16.32267252	16.69962953	11.21309225	15.18806076	7.719213563	4.434336839	13.40421547	10.15206501	18.24067626	13.03385477	16.87463865	15.91449708	12.31314785	17.34906325	10.45907763	11.46670911	12.93507738	11.91541353	11.6466362	7.970233663	28.4027439	11.13598042	14.58490429
ENSG00000005020	3.683925031	1.838667569	9.76180702	3.410449038	8.085954737	0.32055866	1.730239768	0.308622674	0.589117018	0.961552605	0.24264841	0.298100759	0.047025064	0.602779275	2.771112698	1.913829234	0.913324657	0.316939454	0.913949333	0.810320024	0.44467276	0.213264965	1.456756657	0	11.20128321	0.540426959	0.67335892	0	3.793730409
ENSG00000005022	23.82926216	36.03681893	24.48333888	29.19966214	6.079503263	57.43306633	108.3168726	18.85501427	25.16004859	19.58480519	35.05703673	78.8736339	160.183117	62.21792745	71.85547768	37.73791085	53.10369711	173.9253083	43.51622692	18.21021595	45.70987635	108.1052866	109.9390407	17.47492123	40.97930053	56.06422085	46.08540667	177.3511681	64.18778992
ENSG00000005059	0	0.103027688	0.408678575	1.714464468	0.018848939	0.123184826	0.053345014	0.232345644	0.770590821	0.622208263	0	0.002993823	0	0.868022546	1.001380912	0.17238899	0.060132383	0.100164922	0.017178497	0	0.059483755	0.097541684	0.179239257	0.167151332	0.445719902	0.014881377	0	0.022717413	0.2349393
ENSG00000005073	0	0.016047375	0	0	0	0.031365523	0	1.802050858	0	0.016322056	0	0.436135733	0.118982044	0	0	0	0	0	0.118023824	1.69908752	0	0.268531578	0	1.900512664	0	0	0	0	0.036591648
ENSG00000005100	0.056953771	0.054751228	0	0.05230986	0.537153517	0.033653905	0.192737203	0.403210685	0.018800864	0.286443016	0.031640533	0.089101527	0.032662959	0.020212581	0.169748565	0.073581775	0.110911962	0	0.027743692	0.101220296	0.022386601	0.014492296	0.386285109	0.058434387	0.018835161	1.867746528	0.319939961	0.032627238	0.06619608
ENSG00000005102	1.150454666	0.749641803	0.457249714	0.060470924	0	0.932222175	0	1.077122179	1.250778229	0.621400081	0	2.59194658	0	0.008279032	0.666302141	0.106649397	4.674234681	0	0	0	0.210540225	0	0	2.540190036	0	0.671253234	2.091597526	0.29553549	0.491531427
ENSG00000005108	0.502737118	0.131880999	0.110670883	0.043547041	0	0.376662909	0.054754946	0.977077785	0.347743733	6.288815427	0.231919483	0.4667118	1.518662463	0.068457711	0.099541016	0.001102798	0.150482623	0.926997259	0.454142016	0.149087731	0.185841181	0.146879409	0.084940911	2.404053674	0.117781128	0.138502469	0.310632464	0.260516684	0.079279526
ENSG00000005156	0.355658303	0.644743832	1.275185843	3.415718837	1.393949344	2.105483912	2.116705776	3.477160561	2.240222661	8.351528415	0.951880396	0.390058856	1.275201575	3.096321187	5.593573888	1.190014687	4.425356242	19.43952004	2.007994061	2.729896953	1.722454603	1.670879354	2.683233505	1.511583753	1.437943178	0.676969006	3.350558966	2.2719073	3.052624654
ENSG00000005175	0.761593914	1.886611662	1.098167462	2.033322813	3.253076804	1.122850655	4.171126638	2.689836533	1.258710684	6.277500873	1.762787679	1.583537999	1.180534459	1.206847886	4.989077591	3.64921441	3.935254936	4.69281968	0.904227518	2.76753887	1.756736335	1.67853502	2.626075503	1.076581064	1.900421126	1.566299978	9.351865089	28.56937122	4.084881428
ENSG00000005187	0.125519406	2.498072566	0.761270757	0.141878611	5.325610719	2.196747482	1.33416763	0.23804275	8.51010809	6.965610657	0.654865553	0.368311745	27.7395216	33.14791269	0.903034047	0.507690054	1.511615141	5.829730245	0.409614128	6.889221592	3.187481289	0.860666917	5.124240666	3.251124366	0.068712395	1.252619892	1.127088902	0.279304025	1.31913024
ENSG00000005189	0	0.033689411	0	0	0	0	0	0.026392847	0	0	0	0	0	0.005782819	0.008353939	0	0.089901017	0	0	0	0.569337695	0	0	0.088580619	0	0	2.155560325	0	0
ENSG00000005194	1.127240531	3.0967947	1.612311846	6.812637314	1.894485223	5.24561761	10.52491082	6.276927172	2.613366305	5.248338018	7.855018255	6.240922138	6.385044564	5.897659834	11.77432888	4.140971481	5.782704305	1.175374454	6.367542251	5.762108906	4.068998697	2.28624903	12.56961117	2.82963311	7.076746086	3.658858418	17.60026692	4.646547496	14.72840851
ENSG00000005206	0	0.077602264	0.036009597	0	1.016108968	0.041996062	0.355406185	0.211803965	0.030484237	4.299993425	0.075949933	0.482325111	0	0.006842773	0.072146339	0	0.093513583	0	0.107551899	0.108850559	0.184671464	0.252017214	5.270791724	0.065294351	0	0.838270916	0.635695048	0.013316772	0.019746686
ENSG00000005243	1.415990323	2.444569737	0.855971005	0.883759254	0	0.3769346	2.180953232	4.230783396	6.312817957	1.224050324	7.863483771	1.663610023	0.564185473	1.644052512	4.34645376	1.456290648	4.903324182	3.924292148	1.295123451	1.675440674	2.194750701	1.425655024	0.645040931	4.898864922	0.891454504	0.408531363	4.551715948	2.351239003	0.7004751
ENSG00000005302	0	0.012715607	0	0.093225563	0	0.047511395	0.028771911	0.012669241	0.010938289	0.120236794	0.032062026	0.004004579	0.021973179	0	0.091668149	0.064431003	0.300806358	0.011809765	0.080602238	0	0.057915433	0	0.068490735	0.044743075	0	0.036300886	0.069086821	0	0.117261685
ENSG00000005339	0.023698563	0.312748355	0.366688302	0.358631072	1.836083952	0.318273983	0.377154258	1.100392049	0.401646656	1.429859805	0.334370044	0.111778002	0.249474961	0.289644692	0.769911799	1.311610612	4.639134588	0.400207024	0.400927662	0.620501808	0.255790312	0.185680266	0.507027527	0.905940471	1.977449333	0.466796602	1.038114829	0.404558495	0.869721922
ENSG00000005381	68.4409312	5.281377746	125.2084027	32.6588568	433.0590421	2.617498476	3.09771898	3.206748619	13.10460512	0.853971951	5.727500519	1.726219792	1.910480868	1.654427164	6.793269164	3.367446562	7.368130754	12.80837539	3.326538697	12.58537671	3.434741658	0.904778132	4.261927234	0.425865609	123.5847033	5.490197128	0.381957284	0.994185572	10.93421936
ENSG00000005421	121.8742116	56.15944137	46.18586118	13.76948192	90.73127236	15.51233704	10.32504133	34.12165405	18.09921898	14.43437273	63.3933452	4.490979113	22.60263086	100.7180811	11.70438575	19.51790367	51.91058282	7.952121686	38.69430522	15.58278866	16.13670838	9.140742975	6.20437243	8.774049819	3.675303913	36.79862928	54.63710694	9.512004022	5.256213787
